freq,V1_brugada,V1_healthy,V2_brugada,V2_healthy,V3_brugada,V3_healthy
2.6666666666666665,71.07504226500512,40.479656220715654,77.78772371481568,50.27067179935019,62.93977482839808,45.202385820313715
2.75,49.77701129831618,39.27624965782393,54.27462809216915,44.83576954529673,47.34126305331684,44.76280241097559
2.833333333333333,45.692839998231804,38.041463433502784,48.76772481233963,42.05028547797612,45.05443791429382,41.967421806314505
2.9166666666666665,41.207164412602786,46.921821496092456,42.39858250720934,45.09368547627263,37.41628760153086,48.89001377968634
3.0,38.041300335598926,48.328024579791645,37.875909192646475,47.8797875650528,34.148768909254755,49.41309415778028
3.083333333333333,43.58862855316382,51.5078501985255,40.99059809792466,50.75675850202766,40.72959002778853,51.828149194072154
3.1666666666666665,50.75837535561574,56.239214985086385,45.07310568995306,50.343065785171845,41.55685329264952,56.219383666073554
3.25,53.33495972545014,55.50494875756806,44.9554963978658,49.45117131196689,40.44943940516535,53.381023133198795
3.333333333333333,49.58332239604564,50.77671921122001,39.60311135416781,45.339082314904296,37.861995669783205,52.4943165047345
3.4166666666666665,48.43945681005519,48.72707427126681,39.12722212208834,41.38246298848236,35.48335800608268,48.788704189790906
3.5,62.116003960659555,59.28031031318069,53.38162195632922,48.79719789150599,47.347307256591584,58.229144243059544
3.583333333333333,61.427367048956114,54.14266243921488,48.3631581382157,46.723776558892325,42.71175919195773,53.174428553929516
3.6666666666666665,61.61948725389216,43.77923421904167,47.73108342829534,41.74945771686521,43.78914553342175,46.13596082936834
3.75,71.08438140106594,45.272436912348404,54.75752003873776,38.91394689679274,52.33854285522588,44.06381793940666
3.833333333333333,54.21761810163572,52.17676494068684,44.51779190886106,43.45238639496969,43.755057569449754,50.540612015385975
3.9166666666666665,63.42973121598747,49.54806854024019,46.891795205285156,37.869586771566034,48.81040136508524,44.389684250088436
4.0,55.84233823257335,46.807592036854516,42.194476226052934,32.85939986796619,40.807117766992846,42.62029946838078
4.083333333333333,47.05629211994903,45.67390399447366,34.27216482896679,29.1938377705916,34.68478430419426,38.00004995340491
4.166666666666666,48.618399847553306,39.569972252324504,37.2593320652012,26.901299179215677,37.20287624853473,33.962492106431725
4.25,42.00352272489477,43.366852965554465,29.093416981180678,26.508882747473464,31.549997892662553,32.89936195447052
